,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL,MISC_Pos_Trq_Limit_RR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_FL,MISC_Neg_Trq_Limit_RR,MISC_Neg_Trq_Limit_RL,MISC_Neg_Trq_Limit_FR,MISC_Neg_Trq_Limit_FL
255.76,19949.0,17512.0,15770.0,15573.0,22.24992,16.558081,14.48832,18.239759,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.77,19951.0,17607.0,15807.0,15572.0,24.190319,19.92144,19.66272,17.07552,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.78,19968.0,17544.0,15777.0,15531.0,22.638,17.722321,15.00576,15.65256,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.79,20015.0,17562.0,15792.0,15513.0,21.603121,17.981039,19.66272,15.5232,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.8,19925.0,17547.0,15871.0,15602.0,19.66272,18.239759,15.78192,15.91128,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.81,19920.0,17593.0,15779.0,15608.0,10.09008,18.36912,19.015921,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.82,20001.0,17559.0,15816.0,15620.0,11.25432,17.07552,15.26448,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.83,19924.0,17585.0,15817.0,15625.0,10.73688,17.20488,19.403999,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.84,19940.0,17592.0,15813.0,15567.0,14.8764,16.42872,15.39384,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.85,19924.0,17576.0,15830.0,15559.0,20.95632,16.17,17.851681,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.86,19963.0,17606.0,15859.0,15620.0,25.483919,17.07552,18.49848,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.87,20014.0,17603.0,15836.0,15539.0,24.5784,16.687441,15.13512,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.88,19883.0,17616.0,15829.0,15671.0,20.0508,16.558081,19.403999,15.78192,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.89,19935.0,17624.0,15874.0,15643.0,10.47816,16.558081,15.13512,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.9,20005.0,17598.0,15883.0,15645.0,10.21944,17.20488,15.78192,15.00576,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.91,19927.0,17627.0,15834.0,15601.0,10.09008,16.04064,19.015921,15.00576,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.92,19939.0,17599.0,15905.0,15610.0,14.2296,16.29936,16.687441,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.93,19907.0,17667.0,15835.0,15560.0,21.991199,18.62784,16.17,15.65256,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.94,19963.0,17585.0,15859.0,15594.0,23.80224,16.42872,19.274639,16.816799,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.95,20015.0,17649.0,15941.0,15680.0,23.026079,18.110399,18.239759,19.274639,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.96,19866.0,17633.0,15858.0,15646.0,19.274639,18.49848,15.00576,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.97,19880.0,17643.0,15870.0,15652.0,7.7616,18.239759,18.49848,19.66272,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.98,19974.0,17619.0,15912.0,15628.0,12.936,17.33424,19.403999,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
255.99,19959.0,17639.0,15877.0,15598.0,15.00576,17.4636,14.35896,19.145281,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.0,19872.0,17635.0,15904.0,15580.0,24.060961,17.59296,14.8764,17.07552,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.01,19973.0,17650.0,15916.0,15688.0,23.026079,16.946159,19.015921,16.687441,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.02,19921.0,17629.0,15913.0,15604.0,13.84152,15.91128,19.79208,14.35896,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.03,19971.0,17623.0,15901.0,15724.0,11.12496,17.20488,14.8764,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.04,19904.0,17683.0,15926.0,15659.0,10.21944,16.29936,16.29936,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.05,19904.0,17672.0,15952.0,15656.0,20.180161,17.981039,15.00576,17.20488,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.06,20001.0,17633.0,15920.0,15636.0,22.638,17.851681,19.403999,19.145281,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.07,19958.0,17643.0,15938.0,15618.0,23.54352,16.17,19.403999,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.08,19895.0,17689.0,15927.0,15631.0,20.309521,17.33424,18.7572,17.851681,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.09,19966.0,17666.0,15930.0,15645.0,14.10024,16.29936,16.04064,16.17,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.1,19975.0,17677.0,15990.0,15734.0,11.90112,17.33424,14.61768,15.5232,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.11,19976.0,17666.0,15961.0,15664.0,12.15984,17.851681,15.91128,15.78192,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.12,19926.0,17666.0,15944.0,15688.0,12.03048,18.49848,14.35896,18.36912,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.13,19958.0,17711.0,15964.0,15626.0,19.015921,16.687441,18.110399,18.88656,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.14,19995.0,17692.0,15973.0,15602.0,21.3444,17.07552,19.145281,18.110399,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.15,19970.0,17700.0,15992.0,15693.0,21.3444,17.33424,19.015921,16.04064,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.16,19944.0,17690.0,15979.0,15656.0,23.54352,19.274639,18.62784,14.61768,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.17,19942.0,17728.0,15966.0,15722.0,22.50864,16.42872,18.62784,16.558081,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.18,20001.0,17701.0,15992.0,15691.0,22.50864,16.946159,20.0508,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.19,20005.0,17728.0,16001.0,15703.0,22.12056,18.36912,19.92144,19.92144,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.2,19886.0,17735.0,16031.0,15658.0,11.12496,17.20488,18.62784,17.33424,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.21,19940.0,17706.0,15999.0,15683.0,7.63224,16.04064,18.88656,14.61768,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.22,20007.0,17743.0,15997.0,15626.0,7.7616,17.722321,18.88656,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.23,19902.0,17733.0,16016.0,15695.0,13.06536,16.946159,19.79208,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.24,19925.0,17762.0,16005.0,15707.0,21.732479,16.558081,19.66272,19.66272,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.25,19966.0,17747.0,16049.0,15742.0,25.74264,19.015921,19.145281,15.91128,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.26,19947.0,17759.0,16040.0,15708.0,23.026079,16.558081,14.35896,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.27,19993.0,17759.0,16025.0,15701.0,21.603121,17.33424,14.35896,18.7572,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.28,19909.0,17758.0,16044.0,15660.0,13.45344,17.20488,15.00576,19.274639,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.29,19948.0,17804.0,16055.0,15631.0,11.12496,17.33424,14.61768,15.78192,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.3,20011.0,17730.0,16095.0,15739.0,10.9956,17.33424,18.62784,16.04064,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.31,19954.0,17783.0,16039.0,15723.0,8.79648,16.816799,19.66272,19.79208,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.32,19931.0,17772.0,16036.0,15737.0,14.61768,17.851681,18.36912,17.4636,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.33,19959.0,17792.0,16074.0,15765.0,21.21504,17.20488,20.180161,15.00576,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.34,19990.0,17761.0,16055.0,15706.0,22.767361,15.91128,14.74704,16.816799,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.35,19962.0,17803.0,16109.0,15724.0,24.5784,18.88656,15.00576,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.36,19940.0,17797.0,16076.0,15685.0,21.991199,16.42872,17.59296,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.37,19951.0,17786.0,16025.0,15738.0,19.015921,18.110399,19.274639,17.33424,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.38,20010.0,17805.0,16110.0,15705.0,16.816799,16.29936,19.403999,19.015921,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.39,19986.0,17753.0,16125.0,15782.0,17.07552,16.816799,15.13512,15.5232,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.4,19921.0,17836.0,16071.0,15793.0,9.702,16.04064,14.2296,18.49848,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.41,19970.0,17788.0,16095.0,15749.0,7.7616,18.239759,19.015921,18.7572,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.42,19988.0,17809.0,16084.0,15756.0,8.79648,15.39384,19.015921,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.43,19979.0,17752.0,16105.0,15690.0,14.10024,17.981039,16.17,17.981039,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.44,19952.0,17855.0,16095.0,15712.0,14.35896,18.110399,14.8764,16.816799,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.45,19943.0,17810.0,16171.0,15767.0,20.95632,18.110399,20.0508,15.65256,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.46,20011.0,17792.0,16088.0,15770.0,19.403999,16.558081,18.88656,19.79208,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.47,19974.0,17810.0,16075.0,15792.0,19.145281,17.20488,14.61768,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.48,19888.0,17813.0,16149.0,15799.0,20.568239,16.42872,16.687441,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.49,19946.0,17836.0,16132.0,15763.0,14.61768,17.59296,19.79208,17.851681,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.5,20017.0,17807.0,16113.0,15760.0,15.65256,18.239759,14.10024,15.78192,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.51,19916.0,17815.0,16175.0,15755.0,11.6424,16.42872,17.4636,18.88656,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.52,19934.0,17818.0,16078.0,15725.0,14.48832,17.4636,19.66272,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.53,19945.0,17857.0,16157.0,15801.0,19.403999,17.4636,14.8764,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.54,19979.0,17823.0,16200.0,15797.0,21.3444,17.59296,18.49848,14.8764,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.55,19951.0,17835.0,16167.0,15834.0,22.24992,17.33424,18.49848,20.697599,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.56,19925.0,17825.0,16161.0,15781.0,21.21504,15.5232,14.8764,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.57,19961.0,17851.0,16144.0,15787.0,16.17,16.816799,19.53336,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.58,19996.0,17836.0,16178.0,15750.0,16.04064,17.33424,14.8764,16.04064,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.59,19961.0,17845.0,16184.0,15732.0,13.32408,16.558081,19.274639,17.851681,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.6,19950.0,17847.0,16193.0,15834.0,11.90112,17.07552,14.61768,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.61,19967.0,17830.0,16191.0,15789.0,10.47816,16.04064,19.015921,18.88656,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.62,20001.0,17870.0,16158.0,15838.0,8.53776,18.88656,15.65256,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.63,19967.0,17853.0,16222.0,15838.0,11.90112,17.59296,18.88656,18.62784,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.64,19944.0,17867.0,16239.0,15809.0,17.722321,15.65256,15.91128,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.65,19975.0,17871.0,16193.0,15793.0,20.309521,18.62784,19.015921,18.7572,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.66,19992.0,17879.0,16214.0,15786.0,20.95632,17.33424,14.35896,14.2296,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.67,19949.0,17873.0,16201.0,15780.0,22.37928,16.42872,19.53336,19.79208,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.68,19968.0,17867.0,16210.0,15806.0,22.896721,17.4636,14.61768,14.61768,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.69,19983.0,17915.0,16239.0,15828.0,23.41416,17.07552,19.92144,19.79208,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.7,20014.0,17864.0,16230.0,15871.0,21.732479,16.42872,15.00576,15.5232,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.71,19957.0,17894.0,16244.0,15824.0,20.568239,17.851681,17.851681,19.274639,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.72,19938.0,17884.0,16216.0,15836.0,12.67728,16.816799,16.558081,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.73,19974.0,17921.0,16235.0,15788.0,10.47816,16.17,15.91128,18.62784,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.74,19997.0,17875.0,16292.0,15774.0,11.12496,16.17,19.92144,17.07552,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.75,19920.0,17909.0,16236.0,15838.0,10.09008,17.851681,14.8764,15.00576,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.76,19945.0,17905.0,16229.0,15796.0,14.10024,17.4636,16.946159,19.145281,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.77,19969.0,17892.0,16273.0,15877.0,21.3444,17.20488,18.88656,15.39384,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.78,19998.0,17941.0,16253.0,15856.0,22.50864,18.110399,14.61768,19.92144,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.79,19955.0,17860.0,16277.0,15855.0,21.3444,17.59296,17.20488,14.8764,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.8,19961.0,17935.0,16286.0,15832.0,24.83712,17.722321,19.66272,18.7572,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.81,19954.0,17887.0,16236.0,15810.0,22.638,16.687441,14.2296,18.62784,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.82,20023.0,17964.0,16298.0,15815.0,21.603121,17.33424,17.33424,14.35896,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.83,19930.0,17858.0,16322.0,15798.0,19.92144,17.59296,20.180161,19.274639,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.84,19878.0,17944.0,16306.0,15864.0,8.02032,17.33424,16.687441,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.85,19970.0,17911.0,16291.0,15889.0,13.06536,15.91128,14.2296,17.59296,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.86,19982.0,17941.0,16261.0,15860.0,14.2296,15.78192,17.4636,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.87,19869.0,17913.0,16324.0,15872.0,22.12056,17.33424,19.53336,15.26448,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.88,19960.0,17921.0,16292.0,15835.0,23.931601,18.110399,16.17,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.89,19947.0,17952.0,16327.0,15796.0,21.473761,17.20488,15.13512,16.04064,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.9,19957.0,17912.0,16337.0,15875.0,15.26448,16.42872,16.17,14.74704,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.91,19954.0,17974.0,16278.0,15785.0,11.6424,18.7572,18.88656,18.88656,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.92,19913.0,17882.0,16335.0,15904.0,11.38368,17.851681,19.79208,16.42872,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.93,19986.0,17971.0,16380.0,15904.0,13.5828,16.04064,17.59296,17.20488,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.94,19974.0,17925.0,16308.0,15880.0,13.19472,18.239759,14.8764,20.180161,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.95,19896.0,17964.0,16355.0,15901.0,20.180161,16.946159,14.48832,15.00576,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.96,19929.0,17910.0,16298.0,15835.0,21.991199,16.816799,17.33424,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.97,19981.0,17979.0,16327.0,15845.0,17.4636,18.110399,19.403999,19.66272,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.98,19942.0,17943.0,16360.0,15861.0,14.74704,17.07552,19.66272,16.17,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
256.99,19949.0,17958.0,16363.0,15853.0,12.03048,17.722321,19.015921,14.61768,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.0,19926.0,17941.0,16351.0,15917.0,11.38368,17.4636,17.59296,19.79208,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.01,19975.0,17938.0,16363.0,15901.0,14.74704,18.62784,15.5232,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.02,20015.0,17976.0,16359.0,15928.0,11.90112,18.7572,14.48832,15.13512,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.03,19911.0,17942.0,16418.0,15893.0,18.88656,16.687441,14.74704,18.239759,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.04,19919.0,17974.0,16345.0,15873.0,20.82696,18.7572,14.2296,20.0508,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.05,19981.0,17920.0,16377.0,15870.0,20.95632,16.17,15.13512,16.687441,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.06,19926.0,18015.0,16394.0,15839.0,17.59296,16.816799,16.558081,14.10024,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.07,19966.0,17964.0,16362.0,15916.0,13.32408,17.20488,16.17,19.145281,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.08,19915.0,17972.0,16397.0,15914.0,11.25432,16.946159,16.687441,20.180161,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.09,19984.0,17932.0,16414.0,15954.0,13.97088,16.42872,16.946159,17.722321,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.1,20017.0,18018.0,16373.0,15938.0,10.3488,17.07552,16.29936,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.11,19907.0,17950.0,16412.0,15905.0,10.9956,16.29936,16.816799,17.59296,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.12,19898.0,17999.0,16422.0,15904.0,21.473761,17.851681,16.558081,19.403999,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.13,19974.0,17949.0,16445.0,15887.0,22.37928,17.4636,16.42872,18.7572,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.14,19969.0,17973.0,16398.0,15897.0,23.41416,16.687441,15.13512,14.74704,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.15,19897.0,18006.0,16395.0,15913.0,12.15984,15.91128,14.10024,14.74704,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.16,19941.0,17997.0,16445.0,15952.0,9.44328,16.29936,15.5232,16.29936,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.17,19947.0,17969.0,16436.0,15960.0,13.71216,15.91128,15.00576,19.66272,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.18,20006.0,17943.0,16445.0,15970.0,13.19472,15.13512,16.816799,20.82696,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.19,19883.0,18044.0,16456.0,15941.0,21.3444,17.59296,17.722321,18.62784,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.2,19940.0,17985.0,16379.0,15933.0,23.155439,14.8764,18.110399,14.61768,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.21,20012.0,17991.0,16462.0,15911.0,22.12056,15.91128,19.79208,14.2296,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.22,19957.0,17969.0,16492.0,15924.0,17.851681,16.29936,19.274639,14.35896,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.23,19950.0,18029.0,16454.0,15970.0,12.41856,15.65256,16.42872,14.48832,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.24,19921.0,17994.0,16456.0,15951.0,9.31392,16.04064,15.00576,17.722321,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.25,19980.0,18017.0,16460.0,16019.0,14.74704,17.33424,14.61768,19.92144,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.26,19998.0,17989.0,16460.0,15981.0,13.06536,17.722321,16.946159,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.27,19883.0,17991.0,16486.0,15998.0,17.981039,16.816799,19.015921,20.438881,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.28,19908.0,18051.0,16468.0,15951.0,21.603121,17.33424,18.110399,19.53336,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.29,19985.0,18001.0,16468.0,15951.0,21.991199,15.39384,15.91128,18.88656,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.3,19962.0,17999.0,16479.0,15943.0,22.12056,15.26448,14.8764,19.015921,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
257.31,19862.0,17992.0,16482.0,15949.0,10.21944,17.4636,17.20488,18.49848,13.5275,13.5275,13.5275,13.5275,-0.19325,-0.19325,-0.19325,-0.19325
